score.fulltime.home (home 1),score.fulltime.away (home 1),Shots on Goal (home 1),Shots off Goal (home 1),Total Shots (home 1),Blocked Shots (home 1),Shots insidebox (home 1),Shots outsidebox (home 1),Fouls (home 1),Corner Kicks (home 1),Offsides (home 1),Ball Possession (home 1),Yellow Cards (home 1),Red Cards (home 1),Goalkeeper Saves (home 1),Total passes (home 1),Passes accurate (home 1),Passes % (home 1),score.fulltime.home (away 1),score.fulltime.away (away 1),Shots on Goal (away 1),Shots off Goal (away 1),Total Shots (away 1),Blocked Shots (away 1),Shots insidebox (away 1),Shots outsidebox (away 1),Fouls (away 1),Corner Kicks (away 1),Offsides (away 1),Ball Possession (away 1),Yellow Cards (away 1),Red Cards (away 1),Goalkeeper Saves (away 1),Total passes (away 1),Passes accurate (away 1),Passes % (away 1),score.fulltime.home (h2h 1),score.fulltime.away (h2h 1),Shots on Goal (h2h - home 1),Shots off Goal (h2h - home 1),Total Shots (h2h - home 1),Blocked Shots (h2h - home 1),Shots insidebox (h2h - home 1),Shots outsidebox (h2h - home 1),Fouls (h2h - home 1),Corner Kicks (h2h - home 1),Offsides (h2h - home 1),Ball Possession (h2h - home 1),Yellow Cards (h2h - home 1),Red Cards (h2h - home 1),Goalkeeper Saves (h2h - home 1),Total passes (h2h - home 1),Passes accurate (h2h - home 1),Passes % (h2h - home 1),Shots on Goal (h2h - away 1),Shots off Goal (h2h - away 1),Total Shots (h2h - away 1),Blocked Shots (h2h - away 1),Shots insidebox (h2h - away 1),Shots outsidebox (h2h - away 1),Fouls (h2h - away 1),Corner Kicks (h2h - away 1),Offsides (h2h - away 1),Ball Possession (h2h - away 1),Yellow Cards (h2h - away 1),Red Cards (h2h - away 1),Goalkeeper Saves (h2h - away 1),Total passes (h2h - away 1),Passes accurate (h2h - away 1),Passes % (h2h - away 1),score.fulltime.home (home 2),score.fulltime.away (home 2),Shots on Goal (home 2),Shots off Goal (home 2),Total Shots (home 2),Blocked Shots (home 2),Shots insidebox (home 2),Shots outsidebox (home 2),Fouls (home 2),Corner Kicks (home 2),Offsides (home 2),Ball Possession (home 2),Yellow Cards (home 2),Red Cards (home 2),Goalkeeper Saves (home 2),Total passes (home 2),Passes accurate (home 2),Passes % (home 2),score.fulltime.home (away 2),score.fulltime.away (away 2),Shots on Goal (away 2),Shots off Goal (away 2),Total Shots (away 2),Blocked Shots (away 2),Shots insidebox (away 2),Shots outsidebox (away 2),Fouls (away 2),Corner Kicks (away 2),Offsides (away 2),Ball Possession (away 2),Yellow Cards (away 2),Red Cards (away 2),Goalkeeper Saves (away 2),Total passes (away 2),Passes accurate (away 2),Passes % (away 2),score.fulltime.home (h2h 2),score.fulltime.away (h2h 2),Shots on Goal (h2h - home 2),Shots off Goal (h2h - home 2),Total Shots (h2h - home 2),Blocked Shots (h2h - home 2),Shots insidebox (h2h - home 2),Shots outsidebox (h2h - home 2),Fouls (h2h - home 2),Corner Kicks (h2h - home 2),Offsides (h2h - home 2),Ball Possession (h2h - home 2),Yellow Cards (h2h - home 2),Red Cards (h2h - home 2),Goalkeeper Saves (h2h - home 2),Total passes (h2h - home 2),Passes accurate (h2h - home 2),Passes % (h2h - home 2),Shots on Goal (h2h - away 2),Shots off Goal (h2h - away 2),Total Shots (h2h - away 2),Blocked Shots (h2h - away 2),Shots insidebox (h2h - away 2),Shots outsidebox (h2h - away 2),Fouls (h2h - away 2),Corner Kicks (h2h - away 2),Offsides (h2h - away 2),Ball Possession (h2h - away 2),Yellow Cards (h2h - away 2),Red Cards (h2h - away 2),Goalkeeper Saves (h2h - away 2),Total passes (h2h - away 2),Passes accurate (h2h - away 2),Passes % (h2h - away 2)
2,1,2,3,9,4,8,1,11,3,0,0.41,1,0,9,361,269,0.75,0,0,1,7,12,4,8,4,20,2,1,0.58,4,0,7,568,501,0.88,3,1,3,5,13,5,8,5,10,2,1,0.51,3,0,5,448,371,0.83,8,7,18,3,15,3,13,8,0,0.49,2,0,2,439,352,0.8,2,1,3,6,11,2,9,2,19,5,2,0.52,1,0,4,414,325,0.79,1,3,2,8,16,6,11,5,11,8,0,0.62,0,0,2,583,501,0.86,0,1,3,7,15,5,6,9,17,2,3,0.59,2,0,0,557,457,0.82,1,5,9,3,7,2,19,3,0,0.41,4,0,3,389,293,0.75
1,0,7,3,13,3,5,8,10,5,0,0.47,5,0,4,419,336,0.8,3,1,5,3,11,3,5,6,17,4,2,0.51,6,0,4,495,406,0.82,2,1,5,7,15,3,7,8,10,5,0,0.5,2,1,5,402,316,0.79,6,6,16,4,5,11,19,10,2,0.5,5,2,3,394,301,0.76,1,2,3,6,12,3,6,6,12,8,2,0.46,3,0,2,389,316,0.81,1,2,3,5,11,3,3,8,13,2,1,0.48,3,0,6,426,344,0.81,0,0,4,8,18,6,3,15,12,1,1,0.72,5,1,5,730,647,0.89,5,1,9,3,1,8,12,2,4,0.28,2,0,4,288,212,0.74
0,1,11,6,20,3,15,5,17,6,2,0.52,2,0,0,464,384,0.83,0,1,4,2,10,4,6,4,17,3,1,0.53,3,0,0,449,321,0.71,2,1,5,3,11,3,6,5,14,4,1,0.53,2,0,4,450,367,0.82,7,9,18,2,13,5,18,6,2,0.47,0,0,4,402,319,0.79,5,0,7,6,13,0,9,4,8,4,1,0.5,2,0,0,412,312,0.76,1,0,0,4,6,2,4,2,13,3,3,0.63,2,0,3,457,367,0.8,1,1,5,6,19,8,9,10,11,10,2,0.61,5,1,0,553,474,0.86,1,1,4,2,3,1,15,1,1,0.39,4,0,4,354,260,0.73
3,3,6,6,15,3,10,5,14,7,0,0.44,4,0,3,340,247,0.73,2,1,3,6,9,0,7,2,10,3,2,0.59,1,0,2,530,420,0.79,1,1,3,3,7,1,3,4,0,5,2,0.29,2,0,5,278,205,0.74,6,8,21,7,15,6,0,10,2,0.71,0,0,2,737,651,0.88,3,0,4,3,9,2,5,4,11,4,0,0.41,3,0,3,338,246,0.73,3,1,6,7,21,8,17,4,9,7,3,0.64,0,0,4,539,463,0.86,1,2,4,4,11,3,6,5,0,6,3,0.4,1,0,5,376,302,0.8,7,6,20,7,17,4,0,6,2,0.6,1,0,3,564,478,0.85
3,1,1,3,6,2,4,2,12,1,0,0.33,1,0,3,343,255,0.74,2,0,2,5,9,2,3,6,20,4,0,0.48,4,0,2,349,251,0.72,3,1,6,4,13,3,9,4,12,4,2,0.49,5,0,3,485,395,0.81,4,3,9,2,7,2,10,1,3,0.51,1,0,3,488,398,0.82,2,1,4,3,8,1,5,3,13,2,0,0.36,3,0,4,327,223,0.68,3,2,4,4,9,1,7,2,13,3,2,0.31,2,0,3,273,162,0.59,0,1,3,3,9,3,5,4,14,5,0,0.34,4,0,4,261,148,0.57,4,7,17,6,10,7,8,9,6,0.66,2,0,2,503,393,0.78
5,2,7,2,13,4,11,2,9,4,3,0.44,0,0,6,379,283,0.75,2,1,6,4,16,6,9,7,12,1,1,0.68,2,0,1,694,605,0.87,1,5,10,5,18,3,12,6,13,2,3,0.29,3,0,3,290,215,0.74,4,5,12,3,6,6,11,8,3,0.71,2,0,5,744,650,0.87,2,0,3,6,11,2,9,2,9,2,3,0.52,1,0,2,402,313,0.78,3,1,5,4,14,5,10,4,12,10,1,0.67,0,0,0,724,630,0.87,3,1,1,5,7,1,4,3,10,1,0,0.25,3,0,5,267,179,0.67,8,3,18,7,9,9,7,7,1,0.75,3,0,0,798,700,0.88
0,0,7,11,24,6,15,9,8,9,2,0.63,2,0,6,580,491,0.85,1,2,7,7,16,2,3,13,12,3,1,0.45,0,0,1,456,390,0.86,2,0,12,10,28,6,15,13,18,7,9,0.63,1,0,2,642,581,0.9,2,5,9,2,4,5,11,2,0,0.37,2,0,10,365,316,0.87,2,2,4,8,17,5,9,8,11,10,2,0.58,5,1,2,498,420,0.84,2,1,3,3,9,3,6,3,9,3,3,0.63,3,0,5,521,446,0.86,2,1,6,7,17,4,12,5,16,8,6,0.59,2,0,4,483,405,0.84,6,3,11,2,8,3,18,4,2,0.41,4,0,4,345,262,0.76
1,1,6,6,16,4,9,7,18,6,0,0.58,2,0,2,533,474,0.89,1,1,3,5,10,2,6,4,9,4,7,0.4,1,0,4,312,218,0.7,6,2,12,5,18,1,13,5,18,2,4,0.44,2,0,2,330,256,0.78,4,5,13,4,7,6,18,3,0,0.56,5,1,6,422,345,0.82,0,0,2,4,13,7,6,7,11,1,0,0.52,4,0,1,482,391,0.81,1,1,3,3,13,7,8,5,9,5,2,0.47,0,0,3,433,345,0.8,1,1,3,7,12,2,8,4,14,4,1,0.39,3,0,2,352,263,0.75,3,11,20,6,10,10,10,8,0,0.61,2,0,2,546,466,0.85
2,1,4,5,14,5,10,4,10,8,1,0.41,3,1,0,358,250,0.7,1,2,6,7,16,3,10,6,10,8,1,0.61,3,0,2,625,529,0.85,1,1,6,4,13,3,8,5,13,6,3,0.45,2,0,1,380,258,0.68,2,4,10,4,5,5,11,3,4,0.55,3,0,5,464,347,0.75,3,2,4,4,11,3,8,3,16,4,3,0.53,2,0,3,400,287,0.72,1,0,5,4,14,5,8,6,19,3,1,0.4,3,0,4,288,198,0.69,1,0,1,1,7,5,6,1,0,5,3,0.46,0,0,1,428,325,0.76,2,3,10,5,5,5,0,5,2,0.54,2,0,1,514,422,0.82
1,2,3,1,7,3,4,3,11,1,4,0.36,2,0,1,389,296,0.76,1,0,5,3,10,2,8,2,12,3,1,0.43,2,0,4,364,239,0.66,0,1,6,2,9,1,5,4,11,3,2,0.4,4,1,4,350,263,0.75,4,6,15,5,9,6,15,5,2,0.6,4,0,5,524,429,0.82,3,1,6,4,14,4,9,5,15,3,2,0.44,2,0,2,369,248,0.67,2,0,2,5,9,2,3,6,20,4,0,0.48,4,0,2,349,251,0.72,2,2,5,7,15,3,11,4,20,5,1,0.48,4,0,3,389,302,0.78,5,3,11,3,9,2,15,7,2,0.52,2,0,4,404,329,0.81
0,1,6,6,14,2,9,5,15,11,3,0.62,1,0,7,533,447,0.84,0,2,1,4,9,4,7,2,10,7,1,0.45,2,0,4,403,300,0.74,0,1,4,7,13,2,6,7,11,7,4,0.64,0,0,0,550,476,0.87,0,6,9,3,4,5,15,5,2,0.36,2,0,4,310,238,0.77,4,1,9,4,15,2,10,5,11,10,5,0.6,1,0,4,605,517,0.85,3,1,1,3,6,2,4,2,12,1,0,0.33,1,0,3,343,255,0.74,2,0,6,8,18,4,15,3,4,9,0,0.74,1,0,2,783,671,0.86,2,3,6,1,4,2,7,4,4,0.26,0,0,4,266,165,0.62
0,0,4,7,15,4,5,10,10,11,2,0.72,2,0,3,560,492,0.88,0,1,6,3,13,4,8,5,15,3,2,0.47,3,0,2,418,322,0.77,0,2,1,6,10,3,6,4,13,7,2,0.54,0,0,5,486,408,0.84,7,4,13,2,9,4,16,3,0,0.46,0,0,1,409,325,0.79,1,0,3,6,14,5,10,4,14,4,3,0.55,4,0,1,510,396,0.78,0,1,6,10,19,3,10,9,10,5,3,0.67,2,0,3,619,536,0.87,1,2,2,3,7,2,2,5,0,7,5,0.34,3,0,2,338,256,0.76,4,9,16,3,7,9,0,8,2,0.66,1,0,1,660,576,0.87
2,3,4,1,5,0,3,2,8,2,1,0.45,0,0,3,426,353,0.83,2,2,3,4,13,6,5,8,14,4,1,0.51,2,0,2,463,387,0.84,2,3,7,7,14,0,10,4,15,2,3,0.4,2,0,5,338,252,0.75,8,5,14,1,10,4,7,6,2,0.6,0,0,6,530,427,0.81,1,2,7,7,17,3,11,6,9,2,0,0.45,0,0,5,424,331,0.78,2,0,4,5,12,3,8,4,14,6,1,0.4,1,0,0,401,307,0.77,0,2,3,1,7,3,6,1,11,6,2,0.36,2,0,1,318,224,0.7,1,8,10,1,6,4,18,4,2,0.64,1,0,1,564,475,0.84
2,1,11,9,38,18,23,15,14,9,3,0.59,3,0,1,515,445,0.86,2,1,2,3,9,4,8,1,11,3,0,0.41,1,0,9,361,269,0.75,2,1,11,9,38,18,23,15,14,9,3,0.59,3,0,1,515,445,0.86,2,3,9,4,8,1,11,3,0,0.41,1,0,9,361,269,0.75,1,2,8,3,15,4,12,3,25,7,4,0.52,4,0,2,449,368,0.82,2,1,3,6,11,2,9,2,19,5,2,0.52,1,0,4,414,325,0.79,3,0,5,13,24,6,19,5,7,5,5,0.68,1,0,1,723,633,0.88,1,5,8,2,5,3,11,3,0,0.32,3,1,2,320,234,0.73
4,0,2,0,5,3,2,3,6,4,0,0.41,1,0,4,414,338,0.82,3,0,9,6,27,12,9,18,6,5,2,0.63,0,0,5,670,588,0.88,0,2,2,6,12,4,8,4,0,5,3,0.37,0,0,6,327,236,0.72,8,6,19,5,12,7,0,8,2,0.63,0,0,2,574,475,0.83,0,0,0,2,2,0,1,1,0,0,1,0.45,1,0,3,409,320,0.78,1,0,4,4,12,4,3,9,17,8,0,0.6,3,0,4,429,333,0.78,3,1,2,5,13,6,5,8,0,3,1,0.39,3,0,3,325,220,0.68,6,4,17,7,10,7,0,4,3,0.61,0,0,1,530,432,0.82
0,1,7,2,10,1,8,2,12,3,6,0.38,2,0,5,343,263,0.77,1,0,4,4,11,3,8,3,11,1,4,0.57,5,1,4,483,358,0.74,3,1,7,2,10,1,7,3,15,9,0,0.68,1,0,0,645,561,0.87,1,2,5,2,4,1,9,2,1,0.32,3,1,4,301,204,0.68,3,1,3,5,9,1,7,2,14,7,4,0.4,4,0,4,353,248,0.7,1,1,2,7,13,4,9,4,11,2,1,0.42,1,0,3,447,360,0.81,4,0,7,7,15,1,9,6,12,4,2,0.55,2,0,0,452,376,0.83,0,4,7,3,3,4,12,6,1,0.45,1,0,3,355,277,0.78
2,1,6,5,17,6,8,9,14,10,5,0.57,1,0,0,531,452,0.85,1,1,2,2,6,2,6,0,19,2,1,0.35,4,0,9,324,229,0.71,1,3,2,4,8,2,5,3,17,3,1,0.49,5,1,10,444,331,0.75,13,2,17,2,15,2,11,6,5,0.51,5,0,1,459,374,0.81,2,2,4,0,7,3,5,2,23,2,6,0.42,3,1,2,380,313,0.82,2,3,4,7,13,2,10,3,5,11,1,0.61,2,0,0,537,457,0.85,1,1,4,3,7,0,2,5,16,7,3,0.54,3,0,2,435,354,0.81,3,10,15,2,10,5,10,9,2,0.46,1,0,3,350,272,0.78
5,2,8,6,15,1,10,5,13,5,3,0.48,1,0,5,469,394,0.84,1,3,5,8,16,3,6,10,13,3,0,0.53,3,0,6,488,400,0.82,0,2,0,5,9,4,7,2,17,3,2,0.44,3,0,4,412,322,0.78,6,7,17,4,13,4,10,5,3,0.56,2,0,0,498,408,0.82,0,2,5,5,13,3,8,5,18,2,0,0.43,3,0,3,406,321,0.79,1,0,5,7,13,1,7,6,13,5,4,0.53,1,0,7,494,417,0.84,3,1,2,2,6,2,3,3,15,4,0,0.47,3,0,1,476,399,0.84,3,8,16,5,11,5,10,5,3,0.53,1,0,1,543,487,0.9
1,2,3,7,18,8,15,3,10,10,1,0.45,2,0,3,402,345,0.86,5,0,12,10,27,5,20,7,7,4,2,0.75,1,0,1,761,699,0.92,1,6,4,4,10,2,6,4,8,2,4,0.36,1,0,4,395,337,0.85,10,7,17,0,13,4,7,5,4,0.64,1,0,3,714,668,0.94,1,0,3,7,12,2,3,9,9,2,0,0.44,2,0,5,425,341,0.8,0,4,9,5,15,1,11,4,7,2,4,0.7,4,0,3,736,675,0.92,4,0,2,6,14,6,8,6,9,4,1,0.48,1,0,3,529,461,0.87,7,3,13,3,10,3,13,4,1,0.52,0,0,2,579,516,0.89
1,1,10,11,29,8,19,10,6,16,1,0.65,2,0,1,589,512,0.87,1,2,3,3,8,2,3,5,14,5,3,0.36,7,0,2,301,194,0.64,3,1,6,4,14,4,11,3,13,8,6,0.76,1,0,3,805,741,0.92,4,0,4,0,2,2,18,0,4,0.24,3,1,4,258,190,0.74,1,2,6,5,16,5,12,4,9,7,3,0.62,0,0,2,669,596,0.89,1,0,4,4,13,5,8,5,19,4,4,0.37,5,1,0,280,185,0.66,1,2,6,6,16,4,8,8,8,7,5,0.69,3,0,2,563,478,0.85,3,5,8,0,5,3,23,4,3,0.31,2,0,4,250,169,0.68
0,0,1,7,12,4,8,4,20,2,1,0.58,4,0,7,568,501,0.88,4,2,7,12,24,5,17,7,8,9,1,0.56,2,0,8,484,423,0.87,4,0,6,6,13,1,5,8,11,7,0,0.46,2,0,6,431,369,0.86,10,2,15,3,10,5,8,5,1,0.54,1,0,6,550,484,0.88,1,3,2,8,16,6,11,5,11,8,0,0.62,0,0,2,583,501,0.86,1,2,4,3,8,1,7,1,13,4,2,0.54,5,0,3,456,363,0.8,2,1,7,9,20,4,12,8,13,7,0,0.45,3,0,4,394,293,0.74,5,2,7,0,4,3,12,3,3,0.55,2,0,5,475,376,0.79
2,4,7,5,15,3,12,3,12,1,0,0.52,0,0,5,492,415,0.84,5,0,1,2,4,1,3,1,12,2,2,0.25,2,1,6,240,181,0.75,3,1,7,4,12,1,9,3,15,5,1,0.58,3,0,1,433,340,0.79,2,3,9,4,6,3,15,6,2,0.42,2,0,4,305,219,0.72,0,0,1,10,14,3,9,5,10,3,0,0.48,4,1,2,431,328,0.76,1,0,2,4,7,1,3,4,17,1,2,0.46,3,0,4,369,286,0.78,3,3,5,7,19,7,12,7,11,4,1,0.54,2,0,6,484,395,0.82,9,5,20,6,9,11,12,2,1,0.46,2,1,2,398,321,0.81
5,0,2,3,5,0,3,2,8,1,0,0.29,1,0,2,327,248,0.76,0,1,1,1,2,0,0,2,18,1,7,0.33,1,0,4,245,140,0.57,0,1,6,1,7,0,4,3,12,1,2,0.36,1,0,3,333,230,0.69,3,8,15,4,8,7,20,5,1,0.64,5,0,5,609,523,0.86,2,1,7,7,19,5,15,4,11,8,0,0.37,1,0,2,307,229,0.75,2,0,2,7,11,2,4,7,17,1,1,0.48,2,0,1,326,193,0.59,0,1,4,4,10,2,5,5,18,3,1,0.38,5,0,2,315,214,0.68,3,7,12,2,10,2,10,4,2,0.62,2,0,3,516,424,0.82
3,1,7,9,20,4,12,8,16,4,2,0.49,2,0,4,505,424,0.84,1,3,8,7,22,7,16,6,16,8,0,0.47,5,0,2,414,328,0.79,1,4,7,2,13,4,3,10,14,7,2,0.5,2,0,3,559,478,0.86,7,3,13,3,12,1,14,3,0,0.5,2,0,6,538,442,0.82,2,2,3,7,13,3,7,6,17,6,0,0.62,3,0,2,614,551,0.9,0,0,3,4,9,2,5,4,13,7,1,0.65,4,1,2,625,517,0.83,3,1,2,1,5,2,5,0,15,4,1,0.39,4,2,3,369,280,0.76,6,8,16,2,11,5,10,7,0,0.61,2,0,1,592,512,0.86
0,0,7,8,19,4,7,12,14,5,4,0.42,1,0,1,411,350,0.85,5,2,7,3,15,5,9,6,15,6,3,0.52,3,0,3,490,428,0.87,3,4,7,3,15,5,8,7,16,5,0,0.58,4,0,3,522,444,0.85,6,5,20,9,9,11,21,4,1,0.42,2,0,3,390,322,0.83,2,1,4,8,16,4,8,8,15,4,2,0.57,3,0,4,501,415,0.83,1,1,4,11,19,4,10,9,16,5,2,0.61,2,0,2,501,430,0.86,0,0,4,7,13,2,8,5,18,5,0,0.6,4,0,3,513,416,0.81,3,7,15,5,9,6,9,5,1,0.4,2,0,4,336,241,0.72
2,0,3,11,19,5,14,5,17,4,0,0.52,1,0,1,517,449,0.87,2,2,4,4,13,5,10,3,12,7,0,0.49,2,0,1,447,372,0.83,1,1,3,9,13,1,6,7,10,6,0,0.35,3,0,2,277,210,0.76,3,8,17,6,11,6,12,7,6,0.65,2,0,3,512,436,0.85,1,0,4,7,11,0,4,7,18,4,0,0.54,1,0,1,430,350,0.81,1,3,5,3,9,1,7,2,9,3,1,0.41,3,0,5,362,262,0.72,1,1,5,3,9,1,5,4,9,8,0,0.54,2,0,5,542,465,0.86,6,3,11,2,7,4,13,4,6,0.46,2,1,4,462,377,0.82
1,0,4,4,12,4,10,2,15,11,2,0.38,3,0,2,306,208,0.68,1,2,3,3,6,0,4,2,16,1,0,0.39,2,0,4,400,301,0.75,3,1,4,7,16,5,10,6,10,8,1,0.44,0,0,5,403,297,0.74,7,7,23,9,13,10,8,8,3,0.56,0,0,1,487,390,0.8,4,2,6,4,11,1,8,3,10,3,0,0.22,3,0,2,205,122,0.6,3,3,6,6,15,3,10,5,14,7,0,0.44,4,0,3,340,247,0.73,0,1,3,3,8,2,6,2,0,7,0,0.45,1,0,4,346,233,0.67,4,7,13,2,7,6,0,10,0,0.55,1,0,2,428,325,0.76
2,4,7,1,11,3,8,3,10,10,1,0.48,1,0,3,426,365,0.86,1,1,5,5,12,2,7,5,8,5,1,0.53,2,0,2,496,409,0.82,1,1,6,3,12,3,9,3,10,4,2,0.52,1,0,3,459,358,0.78,4,5,11,2,10,1,13,5,1,0.48,3,0,5,421,311,0.74,4,2,5,4,10,1,9,1,12,5,3,0.43,1,0,4,373,298,0.8,3,2,6,9,17,2,11,6,10,6,0,0.38,0,0,3,382,309,0.81,3,1,2,3,10,5,5,5,13,4,2,0.58,2,0,3,515,421,0.82,6,4,14,4,10,4,8,4,2,0.42,1,0,1,362,266,0.73
2,2,5,3,12,4,6,6,7,8,2,0.4,3,0,8,364,271,0.74,1,1,3,3,8,2,4,4,10,4,0,0.42,2,1,5,385,326,0.85,2,1,3,4,10,3,2,8,12,10,2,0.56,2,0,0,527,419,0.8,1,4,8,3,3,5,9,1,1,0.44,2,0,1,412,320,0.78,4,2,9,11,25,5,21,4,10,10,2,0.57,2,0,3,473,384,0.81,1,3,2,2,6,2,1,5,9,5,0,0.48,1,0,6,483,415,0.86,1,2,4,3,7,0,6,1,11,3,4,0.51,2,0,3,498,380,0.76,3,8,12,1,7,5,11,5,1,0.49,1,0,2,472,371,0.79
0,1,4,2,10,4,6,4,17,3,1,0.53,3,0,0,449,321,0.71,2,2,8,9,18,1,10,8,9,6,5,0.47,3,0,4,457,378,0.83,2,2,2,0,3,1,2,1,16,1,0,0.29,4,0,5,279,192,0.69,7,5,18,6,15,3,9,9,1,0.71,3,0,0,676,604,0.89,1,0,0,4,6,2,4,2,13,3,3,0.63,2,0,3,457,367,0.8,1,0,2,2,5,1,4,1,17,3,5,0.6,3,0,6,441,329,0.75,2,1,3,3,9,3,6,3,12,3,2,0.35,1,0,0,325,238,0.73,1,6,11,4,4,7,14,5,3,0.65,4,0,1,602,509,0.85
2,2,10,10,28,8,14,14,5,10,0,0.6,2,0,2,548,467,0.85,2,3,6,4,17,7,8,9,14,7,0,0.55,2,0,2,499,431,0.86,3,0,3,1,6,2,2,4,8,1,2,0.43,2,1,6,363,289,0.8,6,5,16,5,9,7,15,7,0,0.57,4,2,0,465,412,0.89,1,3,9,4,15,2,8,7,9,7,4,0.52,2,0,1,525,468,0.89,1,3,6,9,16,1,11,5,11,10,1,0.59,2,0,2,497,407,0.82,2,1,4,3,8,1,7,1,9,4,4,0.45,2,0,1,499,433,0.87,3,5,9,1,7,2,7,5,1,0.55,0,0,2,591,532,0.9
3,1,7,6,15,2,11,4,17,4,0,0.6,1,0,2,541,443,0.82,2,1,3,2,6,1,1,5,12,1,2,0.32,1,0,5,321,235,0.73,2,2,3,6,15,6,10,5,15,5,1,0.62,3,0,2,523,400,0.76,4,4,11,3,7,4,10,4,0,0.38,3,0,2,316,197,0.62,1,5,7,3,15,5,11,4,22,8,2,0.57,2,0,3,523,449,0.86,3,0,2,4,10,4,9,1,10,10,1,0.55,0,0,2,429,327,0.76,3,3,16,11,34,7,28,6,14,9,0,0.62,4,0,2,540,456,0.84,5,2,10,3,6,4,9,2,4,0.38,1,0,13,335,250,0.75
2,0,7,4,13,2,8,5,16,5,3,0.63,1,0,2,501,405,0.81,0,3,4,4,15,7,12,3,14,2,4,0.63,0,0,3,679,598,0.88,3,0,1,2,4,1,2,2,0,2,1,0.51,1,0,4,470,356,0.76,7,3,11,1,4,7,0,3,4,0.49,0,0,1,468,359,0.77,4,2,4,8,19,7,11,8,7,11,3,0.78,1,0,2,699,633,0.91,2,2,3,7,19,9,16,3,7,11,5,0.67,2,0,1,611,516,0.84,1,4,3,5,11,3,5,6,0,11,1,0.58,0,0,6,530,406,0.77,9,2,14,3,11,4,0,5,5,0.42,3,0,2,390,265,0.68
4,0,4,5,10,1,6,4,16,3,1,0.39,1,0,7,335,259,0.77,1,2,5,6,21,10,17,4,15,4,0,0.55,2,0,2,508,443,0.87,1,1,4,7,15,4,9,6,19,5,2,0.42,3,0,2,346,264,0.76,3,5,13,5,7,6,14,3,1,0.58,1,0,3,499,424,0.85,1,0,6,3,11,2,7,4,13,3,2,0.56,1,0,3,545,456,0.84,3,2,6,6,17,5,14,3,12,5,4,0.62,1,0,5,620,542,0.87,3,1,4,6,12,2,12,0,11,6,3,0.41,1,0,4,376,308,0.82,7,7,14,0,8,6,8,4,0,0.59,2,0,3,569,492,0.86
0,3,10,4,26,12,19,7,16,7,3,0.64,1,0,2,560,466,0.83,4,1,5,6,16,5,12,4,8,4,3,0.4,0,0,5,396,310,0.78,0,1,3,0,4,1,2,2,14,5,3,0.56,0,0,2,526,406,0.77,2,3,6,1,6,0,15,5,3,0.44,2,0,2,410,319,0.78,1,0,2,9,16,5,10,6,11,6,4,0.45,2,0,3,436,332,0.76,3,0,4,6,13,3,7,6,8,6,0,0.44,2,0,4,410,301,0.73,0,2,7,7,15,1,12,3,18,1,1,0.5,2,0,6,453,332,0.73,6,11,24,7,13,11,15,9,4,0.5,2,0,5,448,337,0.75
0,4,7,8,21,6,9,12,19,4,3,0.57,3,0,3,448,384,0.86,1,0,7,3,13,3,5,8,10,5,0,0.47,5,0,4,419,336,0.8,2,1,4,5,9,0,4,5,14,3,3,0.45,4,0,3,354,276,0.78,4,11,16,1,11,5,20,5,2,0.55,5,1,2,429,347,0.81,0,1,4,3,9,2,6,3,22,11,1,0.4,4,0,9,256,188,0.73,1,2,3,6,12,3,6,6,12,8,2,0.46,3,0,2,389,316,0.81,2,0,3,5,11,3,8,3,19,4,2,0.42,2,0,3,286,202,0.71,3,6,12,3,7,5,21,9,0,0.58,6,1,1,393,298,0.76
3,0,3,2,11,6,7,4,13,3,0,0.44,1,0,2,420,332,0.79,2,2,6,5,14,3,9,5,7,4,2,0.53,0,1,6,508,411,0.81,3,0,2,5,9,2,6,3,22,6,2,0.29,4,0,5,263,199,0.76,8,5,16,3,10,6,10,3,5,0.71,0,0,2,699,635,0.91,2,1,4,4,11,3,8,3,19,4,2,0.4,6,2,4,283,194,0.69,2,1,7,5,12,0,7,5,9,6,1,0.62,2,0,4,682,603,0.88,0,2,3,6,11,2,7,4,0,2,3,0.3,4,0,3,261,189,0.72,4,7,11,0,5,7,0,5,3,0.7,3,0,3,622,534,0.86
4,0,11,5,17,1,9,8,11,7,1,0.61,2,0,4,523,449,0.86,2,0,1,9,14,4,9,5,12,3,3,0.48,4,0,1,474,392,0.83,2,0,5,5,11,1,6,5,12,0,1,0.61,0,0,2,592,521,0.88,2,1,6,3,3,3,13,8,2,0.39,2,1,3,345,270,0.78,2,0,0,5,8,3,4,4,8,1,4,0.6,2,0,2,605,517,0.85,0,4,3,4,10,3,2,8,9,0,4,0.3,2,0,5,308,251,0.81,2,3,7,8,21,6,14,7,5,11,1,0.59,1,0,0,530,466,0.88,1,5,8,2,5,3,10,6,1,0.41,0,0,4,351,271,0.77
